ID,name,href,docket,term,first_party,second_party,majority_vote,minority_vote,decision_type,disposition,issue_area
62502,Korematsu v. United States,https://api.oyez.org/cases/1940-1955/323us214,22,1940-1955,Fred Toyosaburo Korematsu,United States,6,3,majority opinion,affirmed,
62511,Everson v. Board of Education of the Township of Ewing,https://api.oyez.org/cases/1940-1955/330us1,52,1940-1955,Arch R. Everson,Board of Education of the Township of Ewing,5,4,majority opinion,affirmed,
62517,Shelley v. Kraemer,https://api.oyez.org/cases/1940-1955/334us1,72,1940-1955,J. D. Shelley and Ethel Lee Shelley et al. ,Louis Kraemer and Fern Kraemer,6,0,majority opinion,reversed,
62515,"Illinois ex rel. McCollum v. Board of Ed. of School Dist. No. 71, Champaign County",https://api.oyez.org/cases/1940-1955/333us203,90,1940-1955,Illinois ex rel. Vashti McCollum,"Board of Ed. of School Dist. No. 71, Champaign County, Illinois",8,1,majority opinion,reversed,
62524,Wolf v. Colorado,https://api.oyez.org/cases/1940-1955/338us25,17,1940-1955,Julius A. Wolf,Colorado,6,3,majority opinion,affirmed,
62527,Sweatt v. Painter,https://api.oyez.org/cases/1940-1955/339us629,44,1940-1955,Heman Marion Sweatt,Theophilis Shickel Painter,9,0,majority opinion,reversed/remanded,
62531,Dennis v. United States,https://api.oyez.org/cases/1940-1955/341us494,336,1940-1955,"Eugene Dennis, John B. Williamson, Jacob Stachel, et al.",United States,6,2,plurality opinion,affirmed,
62535,Youngstown Sheet & Tube Company v. Sawyer,https://api.oyez.org/cases/1940-1955/343us579,744,1940-1955,Youngstown Sheet & Tube Company,"Charles Sawyer, Secretary of Commerce",6,3,majority opinion,affirmed,
62547,Hernandez v. Texas,https://api.oyez.org/cases/1940-1955/347us475,406,1940-1955,Pete Hernandez,Texas,9,0,majority opinion,reversed,
62548,Brown v. Board of Education of Topeka (1),https://api.oyez.org/cases/1940-1955/347us483,1,1940-1955,"Oliver Brown, Mrs. Richard Lawton, Mrs. Sadie Emmanuel, et al.","Board of Education of Topeka, Shawnee County, Kansas, et al.",9,0,majority opinion,none,
62549,Bolling v. Sharpe,https://api.oyez.org/cases/1940-1955/347us497,8,1940-1955,Spotswood Thomas Bolling et al.,C. Melvin Sharpe et al.,9,0,majority opinion,reversed,
62578,Gayle v. Browder,https://api.oyez.org/cases/1956/342,342,1956,"W. A. Gayle, Mayor of Montgomery",Aurelia Browder,9,0,per curiam,affirmed,
62577,Thornburgh v. Abbott,https://api.oyez.org/cases/1988/87-1344,87-1344 ,1988,Richard L. Thornburgh,"Jack Abbott, et al.",9,0,majority opinion,vacated/remanded,
62580,Taylor v. United States,https://api.oyez.org/cases/2015/14-6166,14-6166,2015,David Anthony Taylor,United States,7,1,majority opinion,affirmed,Criminal Procedure
62582,RJR Nabisco v. The European Community,https://api.oyez.org/cases/2015/15-138,15-138,2015,"RJR Nabisco, Inc., et al.","The European Community, et al.",4,3,majority opinion,reversed/remanded,Economic Activity
62579,Wittman v. Personhuballah,https://api.oyez.org/cases/2015/14-1504,14-1504,2015,"Robert J. Wittman, et al.","Gloria Personhuballah, et al.",8,0,dismissal - other,none,Judicial Power
62584,"MHN Government Services, Inc., and Managed Health Network, Inc. v. Zaborowski, et al.",https://api.oyez.org/cases/2015/14-1458,14-1458,2015,"MHN Government Services Inc., and Managed Health Network, Inc. ","Thomas Zaborowki, et al.",0,0,dismissal - moot,none,
62581,Molina-Martinez v. United States,https://api.oyez.org/cases/2015/14-8913,14-8913,2015,Saul Molina-Martinez,United States,8,0,majority opinion,reversed/remanded,Criminal Procedure
62585,Utah v. Strieff,https://api.oyez.org/cases/2015/14-1373,14-1373,2015,Utah,Edward Joseph Strieff,5,3,majority opinion,reversed,Criminal Procedure
62583,Duncan v. Owens ,https://api.oyez.org/cases/2015/14-1516,14-1516,2015,Stephen Duncan,Lawrence Owens,9,0,per curiam,none,Judicial Power
62586,"Americold Realty Trust v. Conagra Foods, Inc., et al.",https://api.oyez.org/cases/2015/14-1382,14-1382,2015,Americold Realty Trust,"Conagra Foods, Inc., et al.",8,0,majority opinion,affirmed,Judicial Power
62588,Bank Markazi v. Peterson,https://api.oyez.org/cases/2015/14-770,14-770,2015,Bank Markazi,"Deborah Peterson, et al.",6,2,majority opinion,affirmed,Economic Activity
62587,Nebraska v. Parker,https://api.oyez.org/cases/2015/14-1406,14-1406,2015,"State of Nebraska, et al.","Mitch Parker, et al.",8,0,majority opinion,affirmed,Civil Rights
62597,Maryland v. Kulbicki,https://api.oyez.org/cases/2015/14-848,14-848,2015,Maryland,James Kulbicki,9,0,per curiam,reversed,Criminal Procedure
62589,Sturgeon v. Frost,https://api.oyez.org/cases/2015/14-1209,14-1209,2015,John Sturgeon,Bert Frost,8,0,majority opinion,vacated/remanded,Economic Activity
62595,Heffernan v. City of Paterson,https://api.oyez.org/cases/2015/14-1280,14-1280,2015,Jeffrey Heffernan,City of Paterson,6,2,majority opinion,reversed/remanded,First Amendment
62596,Williams v. Pennsylvania,https://api.oyez.org/cases/2015/15-5040,15-5040,2015,Terrance Williams,Pennsylvania,5,3,majority opinion,vacated/remanded,Due Process
62599,"Hughes v. Talen Energy Marketing, LLC",https://api.oyez.org/cases/2015/14-614,14-614,2015,"W. Kevin Hughes, Chairman, Maryland Public Service Commission, et al.","Talen Energy Marketing, LLC, fka PPL EnergyPlus, LLC, et al.",8,0,majority opinion,affirmed,Federalism
62601,Fowler v. North Carolina,https://api.oyez.org/cases/1975/73-7031,73-7031,1975,Jesse Thurman Fowler,North Carolina,0,0,memorandum,reversed/remanded,
62598,Puerto Rico v. Sanchez Valle,https://api.oyez.org/cases/2015/15-108,15-108,2015,Commonwealth of Puerto Rico,"Luis M. Sanchez Valle, et al.",6,2,majority opinion,affirmed,Criminal Procedure
62611,Voisine v. United States,https://api.oyez.org/cases/2015/14-10154,14-10154,2015,"Stephen Voisine, et al.",United States,6,2,majority opinion,affirmed,Criminal Procedure
62604,Franchise Tax Board of California v. Hyatt,https://api.oyez.org/cases/2015/14-1175,14-1175,2015,Franchise Tax Board of California,Gilbert P. Hyatt,6,2,opinion of the court,affirmed,Economic Activity
62616,Nichols v. United States,https://api.oyez.org/cases/2015/15-5238,15-5238,2015,Lester Ray Nichols,United States,8,0,majority opinion,reversed,Criminal Procedure
62617,Mullenix v. Luna,https://api.oyez.org/cases/2015/14-1143,14-1143,2015,Chadrin Lee Mullenix,"Beatrice Luna, individually and as representative of the estate of Israel Leija, Jr., et al.",8,1,per curiam,reversed,Criminal Procedure
62603,Halo Electronics v. Pulse Electronics Inc.,https://api.oyez.org/cases/2015/14-1513,14-1513,2015,Halo Electronics,"Pulse Electronics Inc., et al.",8,0,majority opinion,vacated/remanded,Economic Activity
62620,Zubik v. Burwell,https://api.oyez.org/cases/2015/14-1418,14-1418,2015,"David A. Zubik, et al.","Sylvia Burwell, Secretary of Health and Human Services, et al.",8,0,majority opinion,vacated/remanded,First Amendment
62619,Husky Electronics v. Ritz,https://api.oyez.org/cases/2015/15-145,15-145,2015,"Husky International Electronics, Inc.","Daniel Lee Ritz, Jr.",7,1,majority opinion,reversed/remanded,Economic Activity
62621,Whole Woman’s Health v. Hellerstedt,https://api.oyez.org/cases/2015/15-274,15-274,2015,"Whole Woman’s Health, et al.","John Hellerstedt, Commissioner, Texas Department of State Health Services, et al.",5,3,majority opinion,reversed/remanded,Privacy
62622,Simmons v. Himmelreich,https://api.oyez.org/cases/2015/15-109,15-109,2015,Jermaine Simmons et al. ,Walter J. Himmelreich,8,0,majority opinion,affirmed,Economic Activity
62631,Betterman v. Montana,https://api.oyez.org/cases/2015/14-1457,14-1457,2015,Brandon Thomas Betterman,State of Montana,8,0,majority opinion,affirmed,Criminal Procedure
62632,Puerto Rico v. Franklin California Tax-Free Trust,https://api.oyez.org/cases/2015/15-233,15-233,2015,"Commonwealth of Puerto Rico, et al.","Franklin California Tax-Free Trust, et al.",5,2,majority opinion,affirmed,Economic Activity
62636,Ross v. Blake,https://api.oyez.org/cases/2015/15-339,15-339,2015,Michael Ross,Shaidon Blake,8,0,majority opinion,vacated/remanded,Civil Rights
62633,"Universal Health Services, Inc. v. Escobar",https://api.oyez.org/cases/2015/15-7,15-Jul,2015,"Universal Health Services, Inc.","United States and Massachusetts, ex rel. Julio Escobar and Carmen Correa",8,0,majority opinion,vacated/remanded,Economic Activity
62635,Sheriff v. Gillie,https://api.oyez.org/cases/2015/15-338,15-338,2015,"Mark J. Sheriff, et al.","Pamela Gillie, et al.",8,0,majority opinion,reversed/remanded,Civil Rights
62634,CRST Van Expedited v. EEOC,https://api.oyez.org/cases/2015/14-1375,14-1375,2015,CRST Van Expedited Inc.,Equal Employment Opportunity Commission,8,0,majority opinion,vacated/remanded,Civil Rights
62637,White v. Wheeler,https://api.oyez.org/cases/2015/14-1372,14-1372,2015,"Randy White, Warden",Roger L. Wheeler,9,0,per curiam,reversed/remanded,Criminal Procedure
62638,Birchfield v. North Dakota,https://api.oyez.org/cases/2015/14-1468,14-1468,2015,Danny Birchfield,State of North Dakota,7,1,majority opinion,reversed in-part/remanded,Criminal Procedure
62640,United States v. Bryant,https://api.oyez.org/cases/2015/15-420,15-420,2015,United States,"Michael Bryant, Jr.",8,0,majority opinion,reversed/remanded,Criminal Procedure
62639,"United States Army Corps of Engineers v. Hawkes Co., Inc.",https://api.oyez.org/cases/2015/15-290,15-290,2015,United States Army Corps of Engineers,"Hawkes Co., Inc., et al.",8,0,majority opinion,affirmed,Economic Activity
62641,Berger v. New York,https://api.oyez.org/cases/1900-1940/255us22,460,1900-1940,"Victor L. Berger, et al.",United States,6,3,majority opinion,none,
62650,Manuel v. City of Joliet,https://api.oyez.org/cases/2016/14-9496,14-9496,2016,Elijah Manuel,"City of Joliet, Illinois, et al.",6,2,majority opinion,reversed/remanded,Criminal Procedure
62651,Murr v. Wisconsin,https://api.oyez.org/cases/2016/15-214,15-214,2016,"Joseph P. Murr, et al.","Wisconsin, et al.",5,3,plurality opinion,affirmed,Due Process
62654,United States v. Texas,https://api.oyez.org/cases/2015/15-674,15-674,2015,"United States, et al.","Texas, et al.",4,4,equally divided,affirmed,Civil Rights
62653,Dietz v. Bouldin,https://api.oyez.org/cases/2015/15-458,15-458,2015,Rocky Dietz,Hillary Bouldin,6,2,majority opinion,affirmed,Judicial Power
62652,Kirtsaeng v. John Wiley & Sons,https://api.oyez.org/cases/2015/15-375,15-375,2015,Supap Kirtsaeng,"John Wiley & Sons, Inc.",8,0,majority opinion,vacated/remanded,Attorneys
62655,Microsoft v. Baker,https://api.oyez.org/cases/2016/15-457,15-457,2016,Microsoft Corporation,"Seth Baker, et al.",8,0,majority opinion,reversed/remanded,Judicial Power
62657,Cuozzo Speed Technologies v. Lee,https://api.oyez.org/cases/2015/15-446,15-446,2015,"Cuozzo Speed Technologies, LLC","Michelle K. Lee, Under Secretary of Commerce for Intellectual Property and Director, Patent and Trademark Office",6,2,majority opinion,affirmed,Economic Activity
62656,Encino Motorcars v. Navarro,https://api.oyez.org/cases/2015/15-415,15-415,2015,"Encino Motorcars, LLC","Hector Navarro, et al.",6,2,majority opinion,vacated/remanded,Unions
62661,Salman v. United States,https://api.oyez.org/cases/2016/15-628,15-628,2016,Bassam Yacoub Salman,United States,8,0,majority opinion,affirmed,Criminal Procedure
62658,McDonnell v. United States,https://api.oyez.org/cases/2015/15-474,15-474,2015,Robert F. McDonnell,United States,8,0,majority opinion,vacated/remanded,Criminal Procedure
62660,Mathis v. United States,https://api.oyez.org/cases/2015/15-6092,15-6092,2015,Richard Mathis,United States,5,3,majority opinion,reversed,Criminal Procedure
62662,James v. City of Boise,https://api.oyez.org/cases/2015/15-493,15-493,2015,Melene James,"City of Boise, Idaho",9,0,per curiam,reversed/remanded,Attorneys
62675,V.L. v. E.L.,https://api.oyez.org/cases/2015/15-648,15-648,2015,V.L.,"E.L., et al.",8,0,per curiam,reversed/remanded,Economic Activity
62663,"Amgen, Inc. v. Harris",https://api.oyez.org/cases/2015/15-278,15-278,2015,"Amgen Inc., et al.",Steve Harris,9,0,per curiam,reversed/remanded,Economic Activity
62659,"Trinity Lutheran Church of Columbia, Inc. v. Comer",https://api.oyez.org/cases/2016/15-577,15-577,2016,"Trinity Lutheran Church of Columbia, Inc.","Carol S. Comer, Director, Missouri Department of Natural Resources",7,2,majority opinion,reversed/remanded,First Amendment
62664,Welch v. United States,https://api.oyez.org/cases/2015/15-6418,15-6418,2015,Gregory Welch,United States,7,1,majority opinion,vacated/remanded,Criminal Procedure
62676,Wearry v. Cain,https://api.oyez.org/cases/2015/14-10008,14-10008,2015,Michael Wearry,"Burl Cain, Warden",6,2,per curiam,reversed/remanded,Criminal Procedure
62690,Samsung Electronics Co. v. Apple Inc.,https://api.oyez.org/cases/2016/15-777,15-777,2016,"Samsung Electronics Co., Ltd., et al.",Apple Inc.,8,0,majority opinion,reversed/remanded,Economic Activity
62691,Caetano v. Massachusetts,https://api.oyez.org/cases/2015/14-10078,14-10078,2015,Jamie Caetano,Massachusetts,8,0,per curiam,vacated/remanded,Criminal Procedure
62692,Marshall v. Rodgers,https://api.oyez.org/cases/2012/12-382,12-382,2012,"John Marshall, Warden",Otis Lee Rodgers,9,0,per curiam,reversed/remanded,Civil Rights
62693,Bravo-Fernandez v. United States,https://api.oyez.org/cases/2016/15-537,15-537,2016,"Juan Bravo-Fernandez, et al.",United States,8,0,majority opinion,affirmed,Criminal Procedure
62694,Pena-Rodriguez v. Colorado,https://api.oyez.org/cases/2016/15-606,15-606,2016,Miguel Angel Pena-Rodriguez,Colorado,5,3,majority opinion,reversed/remanded,Criminal Procedure
62695,Woods v. Etherton,https://api.oyez.org/cases/2015/15-723,15-723,2015,Jeffrey Woods,Timothy Etherton,8,0,per curiam,reversed,Criminal Procedure
62700,Manrique v. United States,https://api.oyez.org/cases/2016/15-7250,15-7250,2016,Marcelo Manrique,United States,6,2,majority opinion,affirmed,Judicial Power
62701,Shaw v. United States,https://api.oyez.org/cases/2016/15-5991,15-5991,2016,Lawrence Eugene Shaw,United States,8,0,majority opinion,affirmed,Criminal Procedure
62703,SCA Hygiene Products Aktiebolag v. First Quality Baby Products,https://api.oyez.org/cases/2016/15-927,15-927,2016,"SCA Hygiene Products Aktiebolag, et al.","First Quality Baby Products, LLC, et al.",7,1,majority opinion,vacated/remanded,Economic Activity
62702,"Star Athletica, LLC v. Varsity Brands, Inc.",https://api.oyez.org/cases/2016/15-866,15-866,2016,"Star Athletica, LLC","Varsity Brands, Inc., et al.",6,2,majority opinion,affirmed,Economic Activity
62709,Kernan v. Hinojosa,https://api.oyez.org/cases/2015/15-833,15-833,2015,"Scott Kernan, Secretary, California Department of Corrections and Rehabilitation",Antonio A. Hinojosa,6,2,per curiam,reversed,Criminal Procedure
62711,Coleman v. Johnson,https://api.oyez.org/cases/2011/11-1053,11-1053,2011,"Brian Coleman, Superintendant, State Correctional Institution at Fayette et al. ",Lorenzo Johnson,9,0,per curiam,reversed/remanded,Criminal Procedure
62712,Lynch v. Arizona,https://api.oyez.org/cases/2015/15-8366,15-8366,2015,Shawn Patrick Lynch,Arizona,6,2,per curiam,reversed/remanded,Criminal Procedure
62713,Johnson v. Lee,https://api.oyez.org/cases/2015/15-789,15-789,2015,"Deborah K. Johnson, Warden",Donna Kay Lee,8,0,per curiam,reversed/remanded,Criminal Procedure
62714,State Farm Fire and Casualty Co. v. U.S. ex rel. Rigsby,https://api.oyez.org/cases/2016/15-513,15-513,2016,State Farm Fire and Casualty Co.,"United States ex rel. Cori Rigsby, et al.",8,0,majority opinion,affirmed,Economic Activity
62718,UBS Financial Services v. Union de Empleados de Muelles,https://api.oyez.org/cases/2012/12-1208,12-1208,2012,"UBS Financial Services Incorporated of Puerto Rico, et al.","Union de Empleados de Muelles de Puerto Rico PRSSA Welfare Plan, et al.",0,0,dismissal - rule 46,none,
62721,"National Labor Relations Board v. SW General, Inc.",https://api.oyez.org/cases/2016/15-1251,15-1251,2016,National Labor Relations Board,"SW General, Inc.",6,2,majority opinion,affirmed,Miscellaneous
62715,Bethune-Hill v. Virginia Board of Elections,https://api.oyez.org/cases/2016/15-680,15-680,2016,"Golden Bethune-Hill, et al.","Virginia State Board of Elections, et al.",8,0,majority opinion,vacated in-part/remanded,Civil Rights
62716,Moore v. Texas,https://api.oyez.org/cases/2016/15-797,15-797,2016,Bobby James Moore,Texas,5,3,majority opinion,vacated/remanded,Criminal Procedure
62717,Buck v. Davis,https://api.oyez.org/cases/2016/15-8049,15-8049,2016,Duane Edward Buck,"Lorie Davis, Director, Texas Department of Criminal Justice, Correctional Institutions Division",6,2,majority opinion,reversed/remanded,Criminal Procedure
62723,Cooper v. Harris,https://api.oyez.org/cases/2016/15-1262,15-1262,2016,"Roy Cooper, Governor of North Carolina, et al.","David Harris, et al.",5,3,majority opinion,affirmed,Civil Rights
62722,Jennings v. Rodriguez,https://api.oyez.org/cases/2017/15-1204,15-1204,2017,"David Jennings, et al.","Alejandro Rodriguez, et al.",5,3,plurality opinion,none,Civil Rights
62725,Life Technologies Corp. v. Promega Corp.,https://api.oyez.org/cases/2016/14-1538,14-1538,2016,"Life Technologies Corp., et al.",Promega Corp.,7,0,majority opinion,reversed/remanded,Economic Activity
62730,Beckles v. United States,https://api.oyez.org/cases/2016/15-8544,15-8544,2016,Travis Beckles,United States,7,0,,affirmed,Criminal Procedure
62732,Venezuela v. Helmerich & Payne International Drilling Company,https://api.oyez.org/cases/2016/15-423,15-423,2016,"Bolivarian Republic of Venezuela, et al.","Helmerich & Payne International Drilling Company, et al.",8,0,majority opinion,vacated/remanded,Judicial Power
62731,Lightfoot v. Cendant Mortgage Corporation,https://api.oyez.org/cases/2016/14-1055,14-1055,2016,"Crystal Monique Lightfoot, et al. ","Cendant Mortgage Corporation, et al.",8,0,majority opinion,reversed,Judicial Power
62734,Fry v. Napoleon Community Schools,https://api.oyez.org/cases/2016/15-497,15-497,2016,"Stacy Fry, et vir, as Next Friends of Minor E. F.","Napoleon Community Schools, et al. ",8,0,majority opinion,vacated/remanded,Civil Rights
62735,Czyzewski v. Jevic Holding Corp.,https://api.oyez.org/cases/2016/15-649,15-649,2016,"Casimir Czyzewski, et al.","Jevic Holding Corp., et al.",6,2,majority opinion,reversed/remanded,Economic Activity
62738,Sessions v. Morales-Santana,https://api.oyez.org/cases/2016/15-1191,15-1191,2016,"Jeffrey B. Session III, Attorney General",Luis Ramon Morales-Santana,8,0,majority opinion,reversed in-part/remanded,Civil Rights
62753,Goodyear Tire v. Haeger,https://api.oyez.org/cases/2016/15-1406,15-1406 ,2016,Goodyear Tire & Rubber Company,"Leroy Haeger, et al.",8,0,majority opinion,reversed/remanded,
62737,Bank of America Corp. v. City of Miami,https://api.oyez.org/cases/2016/15-1111,15-1111,2016,"Bank of America Corporation, et al.","City of Miami, Florida",8,0,majority opinion,vacated/remanded,Economic Activity
62755,Endrew F. v. Douglas County School District,https://api.oyez.org/cases/2016/15-827,15-827,2016,Endrew F.,Douglas County School District RE-1,8,0,majority opinion,vacated/remanded,Civil Rights
62754,Sessions v. Dimaya,https://api.oyez.org/cases/2017/15-1498,15-1498,2017,"Jefferson B. Sessions III, Attorney General",James Garcia Dimaya,5,4,majority opinion,affirmed,Due Process
62757,"McLane Company, Inc. v. E.E.O.C",https://api.oyez.org/cases/2016/15-1248,15-1248,2016,"McLane Company, Inc.",Equal Opportunity Employment Commission,7,1,majority opinion,vacated/remanded,Judicial Power
62758,Bosse v. Oklahoma,https://api.oyez.org/cases/2016/15-9173,15-9173,2016,Shaun Michael Bosse,Oklahoma,8,0,per curiam,vacated/remanded,Criminal Procedure
62756,Expressions Hair Design v. Schneiderman,https://api.oyez.org/cases/2016/15-1391,15-1391,2016,"Expressions Hair Design, et al.","Eric T. Schneiderman, Attorney General of New York, et al.",8,0,,vacated/remanded,First Amendment
62759,Ziglar v. Abbasi,https://api.oyez.org/cases/2016/15-1358,15-1358,2016,James W. Ziglar,"Ahmer Iqbal Abbasi, et. al.",4,2,plurality opinion,reversed/remanded,Civil Rights
62761,Matal v. Tam,https://api.oyez.org/cases/2016/15-1293,15-1293,2016,"Joseph Matal, Interim Director, USPTO",Simon Shiao Tam,8,0,majority opinion,affirmed,First Amendment
62760,Nelson v. Colorado,https://api.oyez.org/cases/2016/15-1256,15-1256,2016,Shannon Nelson and Louis Alonzo Madden,Colorado,7,1,majority opinion,reversed/remanded,Due Process
62766,Dean v. United States,https://api.oyez.org/cases/2016/15-9260,15-9260,2016,"Levon Dean, Jr.",United States,8,0,majority opinion,reversed/remanded,Criminal Procedure
62767,Hernandez v. Mesa,https://api.oyez.org/cases/2016/15-118,15-118,2016,"Jesus C. Hernandez, et al.","Jesus Mesa, Jr.",5,3,per curiam,vacated/remanded,Criminal Procedure
62768,Lewis v. Clarke,https://api.oyez.org/cases/2016/15-1500,15-1500,2016,"Brian Lewis, et al.",William Clark,8,0,majority opinion,reversed/remanded,Civil Rights
62771,Kindred Nursing Centers Limited Partnership v. Clark,https://api.oyez.org/cases/2016/16-32,16-32,2016,"Kindred Nursing Centers Limited Partnership, et al.","Janis E. Clark, et al.",7,1,majority opinion,reversed/remanded,Economic Activity
62769,Esquivel-Quintana v. Sessions,https://api.oyez.org/cases/2016/16-54,16-54,2016,Juan Esquivel-Quintana,"Jefferson B. Sessions, III, Attorney General",8,0,majority opinion,reversed,Civil Rights
62770,Midland Funding v. Johnson,https://api.oyez.org/cases/2016/16-348,16-348,2016,"Midland Funding, LLC",Aleida Johnson,5,3,majority opinion,reversed,Civil Rights
62775,"Coventry Health Care of Missouri, Inc. v. Nevils",https://api.oyez.org/cases/2016/16-149,16-149,2016,"Coventry Health Care of Missouri, Inc.",Jodie Nevils,8,0,majority opinion,reversed/remanded,Federalism
62772,Packingham v. North Carolina,https://api.oyez.org/cases/2016/15-1194,15-1194,2016,Lester Gerard Packingham,North Carolina,8,0,majority opinion,reversed/remanded,First Amendment
62776,County of Los Angeles v. Mendez,https://api.oyez.org/cases/2016/16-369,16-369,2016,"County of Los Angeles, et al.","Angel Mendez, et al.",8,0,majority opinion,vacated/remanded,Civil Rights
62782,"Water Splash, Inc. v. Menon",https://api.oyez.org/cases/2016/16-254,16-254,2016,"Water Splash, Inc.",Tara Menon,8,0,majority opinion,vacated/remanded,Judicial Power
62783,Advocate Health Care Network v. Stapleton,https://api.oyez.org/cases/2016/16-74,16-74,2016,"Advocate Health Care Network, et al.","Maria Stapleton, et al.",8,0,majority opinion,reversed,Economic Activity
62785,"Impression Products, Inc. v. Lexmark International, Inc.",https://api.oyez.org/cases/2016/15-1189,15-1189,2016,"Impression Products, Inc.","Lexmark International, Inc.",7,1,majority opinion,reversed/remanded,Economic Activity
62784,Honeycutt v. United States,https://api.oyez.org/cases/2016/16-142,16-142,2016,Terry Michael Honeycutt,United States,8,0,majority opinion,reversed,Economic Activity
62788,TC Heartland LLC v. Kraft Food Brands Group LLC,https://api.oyez.org/cases/2016/16-341,16-341,2016,TC Heartland LLC ,Kraft Food Brands Group LLC,8,0,majority opinion,reversed/remanded,Judicial Power
62786,Turner v. United States,https://api.oyez.org/cases/2016/15-1503,15-1503,2016,"Charles S. Turner, et al.",United States,6,2,majority opinion,affirmed,Criminal Procedure
62787,Lee v. United States,https://api.oyez.org/cases/2016/16-327,16-327,2016,Jae Lee,United States,6,2,majority opinion,reversed/remanded,Criminal Procedure
62789,Howell v. Howell,https://api.oyez.org/cases/2016/15-1031,15-1031,2016,John Howell,Sandra Howell,8,0,majority opinion,reversed/remanded,Federalism
62790,White v. Pauly,https://api.oyez.org/cases/2016/16-67,16-67,2016,"Ray White, et al","Daniel T. Pauly, as personal representative of the estate of Samuel Pauly, et al.",8,0,per curiam,vacated/remanded,Criminal Procedure
62798,National Association of Manufacturers v. Department of Defense,https://api.oyez.org/cases/2017/16-299,16-299,2017,National Association of Manufacturers,"Department of Defense, et al.",9,0,majority opinion,reversed/remanded,Judicial Power
62797,Weaver v. Massachusetts,https://api.oyez.org/cases/2016/16-240,16-240,2016,Kentel Myrone Weave,Commonwealth of Massachusetts,7,2,majority opinion,affirmed,Civil Rights
62800,"Town of Chester v. Laroe Estates, Inc.",https://api.oyez.org/cases/2016/16-605,16-605,2016,"Town of Chester, New York","Laroe Estates, Inc.",9,0,majority opinion,vacated/remanded,Judicial Power
62799,Sandoz Inc. v. Amgen Inc.,https://api.oyez.org/cases/2016/15-1039,15-1039,2016,Sandoz Inc.,"Amgen Inc., et al.",9,0,majority opinion,,Economic Activity
62801,Kokesh v. SEC,https://api.oyez.org/cases/2016/16-529,16-529,2016,Charles R. Kokesh,Securities and Exchange Commission,9,0,majority opinion,reversed,Economic Activity
62802,Maslenjak v. United States,https://api.oyez.org/cases/2016/16-309,16-309,2016,Divna Maslenjak,United States,9,0,majority opinion,vacated/remanded,Civil Rights
62803,Epic Systems Corp. v. Lewis,https://api.oyez.org/cases/2017/16-285,16-285,2017,Epic Systems Corporation,Jacob Lewis,5,4,majority opinion,reversed/remanded,Unions
62804,McWilliams v. Dunn,https://api.oyez.org/cases/2016/16-5294,16-5294,2016,James E. McWilliams,"Jefferson S. Dunn, Commissioner, Alabama Dept. of Corrections, et al.",5,4,majority opinion,reversed/remanded,Criminal Procedure
62805,BNSF Railway Co. v. Tyrrell,https://api.oyez.org/cases/2016/16-405,16-405,2016,BNSF Railway Co.,"Kelli Tyrrell, Special Administrator for the Estate of Brent T. Tyrrell, Deceased, et al.",8,1,,reversed/remanded,Due Process
62806,Davila v. Davis,https://api.oyez.org/cases/2016/16-6219,16-6219,2016,Erick Daniel Davila,"Lorie Davie, Director, Texas Dept. of Criminal Justice, Correctional Institutions Division",5,4,majority opinion,affirmed,Criminal Procedure
62807,District of Columbia v. Wesby,https://api.oyez.org/cases/2017/15-1485,15-1485,2017,"District of Columbia, et al.","Theodore Wesby, et al.",9,0,majority opinion,reversed/remanded,Economic Activity
62808,Perry v. Merit Systems Protection Board,https://api.oyez.org/cases/2016/16-399,16-399,2016,Anthony W. Perry,Merit Systems Protection Board,7,2,majority opinion,reversed/remanded,Judicial Power
62811,Bristol-Myers Squibb Co. v. Superior Court of California,https://api.oyez.org/cases/2016/16-466,16-466,2016,Bristol-Myers Squibb Co.,Superior Court of California for the County of San Francisco,8,1,majority opinion,reversed/remanded,Due Process
62809,"Henson v. Santander Consumer USA, Inc.",https://api.oyez.org/cases/2016/16-349,16-349,2016,"Ricky Henson, et al.","Santander Consumer USA, Inc., et al.",9,0,majority opinion,affirmed,Economic Activity
62810,"California Public Employees’ Retirement System v. ANZ Securities, Inc.",https://api.oyez.org/cases/2016/16-373,16-373,2016,California Public Employees' Retirement System,"ANZ Securities, Inc., et al.",5,4,majority opinion,affirmed,Judicial Power
62818,Artis v. District of Columbia,https://api.oyez.org/cases/2017/16-460,16-460,2017,Stephanie C. Artis,District of Columbia,5,4,majority opinion,reversed/remanded,Judicial Power
62817,Class v. United States,https://api.oyez.org/cases/2017/16-424,16-424,2017,Rodney Class,United States of America,6,3,majority opinion,reversed/remanded,Criminal Procedure
62821,Rippo v. Baker,https://api.oyez.org/cases/2016/16-6316,16-6316,2016,Michael Damon Rippo,"Renee Baker, Warden",8,0,per curiam,vacated/remanded,Due Process
62820,Wilson v. Sellers,https://api.oyez.org/cases/2017/16-6855,16-6855,2017,Marion Wilson,"Eric Sellers, Warden",6,3,majority opinion,reversed/remanded,Criminal Procedure
62819,Hamer v. Neighborhood Housing Services of Chicago,https://api.oyez.org/cases/2017/16-658,16-658,2017,Charmaine Hamer,Neighborhood Housing Services of Chicago,9,0,majority opinion,vacated/remanded,Judicial Power
62830,"Jesner v. Arab Bank, PLC",https://api.oyez.org/cases/2017/16-499,16-499,2017,"Joseph Jesner, et al.","Arab Bank, PLC",5,4,majority opinion,affirmed,Judicial Power
